model,axis,motor,controller,reference,hz,inertia_scale,gravity_ff_scale,nominal_inertia_kg_m2,plant_inertia_kg_m2,required_peak_nm,available_wire_nm,status,reason,samples,evaluation_samples,rms_rad,rms_after_1s_rad,peak_rad,peak_after_1s_rad,peak_request_nm,peak_wire_nm,peak_actuator_nm,saturation_ratio,adapter_clamp_ratio,wire_total_variation_nm,wire_total_variation_nm_per_s,min_angle_rad,max_angle_rad,final_error_rad,joint_min_rad,joint_max_rad,gravity_sin_nm,gravity_cos_nm
rmoss_rmua19,yaw,GM6020,regularized_terminal,sine,2000,2,0.8,0.00608000833333,0.0121600166667,0.0621132651254,0.999970092773,PASS,OK,12000,10000,0.000845726244,0.000847301642,0.00446472299,0.00152642681,0.192769751,0.192802917,0.179661958,0,0,6.8835119,1.14725198,-0.101282783,0.100103406,-0.000429912885,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,500,0.5,1,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00367245953,0.00265558325,0.03,0.0045760051,0.159516692,0.158730159,0.143965679,0,0,123.235653,20.5392755,-0.0045760051,0.03,-0.00230237167,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,500,0.5,0.8,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00367245953,0.00265558325,0.03,0.0045760051,0.159516692,0.158730159,0.143965679,0,0,123.235653,20.5392755,-0.0045760051,0.03,-0.00230237167,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,500,0.5,1,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.0028165734,0.0018290037,0.03,0.00361912393,0.192229062,0.192918193,0.174371662,0,0,139.460317,23.2433862,-0.00362173115,0.03,-0.000319813491,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,500,0.5,0.8,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.0028165734,0.0018290037,0.03,0.00361912393,0.192229062,0.192918193,0.174371662,0,0,139.460317,23.2433862,-0.00362173115,0.03,-0.000319813491,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,500,0.5,1,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,3000,2500,0.00245483375,0.00267306437,0.00471638953,0.00471638953,0.163622156,0.163614164,0.146272618,0,0,123.235653,20.5392755,-0.103937152,0.100146826,-0.00166327231,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,500,0.5,0.8,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,3000,2500,0.00245483375,0.00267306437,0.00471638953,0.00471638953,0.163622156,0.163614164,0.146272618,0,0,123.235653,20.5392755,-0.103937152,0.100146826,-0.00166327231,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,500,0.5,1,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,3000,2500,0.0016978773,0.0018351092,0.00358080226,0.00358080226,0.192273527,0.192918193,0.167567434,0,0,139.641026,23.2735043,-0.103084054,0.100561797,-0.00143835442,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,500,0.5,0.8,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,3000,2500,0.0016978773,0.0018351092,0.00358080226,0.00358080226,0.192273527,0.192918193,0.167567434,0,0,139.641026,23.2735043,-0.103084054,0.100561797,-0.00143835442,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,500,1,1,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.0032868314,0.00184312181,0.03,0.00306038629,0.143488199,0.144078144,0.132965233,0,0,6.61050061,1.1017501,-0.00306043318,0.03,-0.00129836216,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,500,1,0.8,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.0032868314,0.00184312181,0.03,0.00306038629,0.143488199,0.144078144,0.132965233,0,0,6.61050061,1.1017501,-0.00306043318,0.03,-0.00129836216,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,500,1,1,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00251029033,0.00084420718,0.03,0.00151025985,0.163795248,0.163614164,0.147094552,0,0,14.2442002,2.37403337,-0.00151045731,0.03,-0.000416184736,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,500,1,0.8,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00251029033,0.00084420718,0.03,0.00151025985,0.163795248,0.163614164,0.147094552,0,0,14.2442002,2.37403337,-0.00151045731,0.03,-0.000416184736,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,500,1,1,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,3000,2500,0.00170047599,0.00184334707,0.0031905233,0.0031905233,0.163622156,0.163614164,0.151804325,0,0,6.69352869,1.11558812,-0.102635088,0.0998492708,-0.00123868509,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,500,1,0.8,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,3000,2500,0.00170047599,0.00184334707,0.0031905233,0.0031905233,0.163622156,0.163614164,0.151804325,0,0,6.69352869,1.11558812,-0.102635088,0.0998492708,-0.00123868509,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,500,1,1,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,3000,2500,0.000789286194,0.000845507909,0.00271846103,0.00157885489,0.192351252,0.192918193,0.173540502,0,0,14.6300366,2.43833944,-0.101141685,0.0999315478,-0.000386932363,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,500,1,0.8,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,3000,2500,0.000789286194,0.000845507909,0.00271846103,0.00157885489,0.192351252,0.192918193,0.173540502,0,0,14.6300366,2.43833944,-0.101141685,0.0999315478,-0.000386932363,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,500,2,1,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00341788712,0.00184937315,0.03,0.00306864161,0.143554792,0.144078144,0.137216234,0,0,4.32967033,0.721611722,-0.0030686578,0.03,-0.00131336978,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,500,2,0.8,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00341788712,0.00184937315,0.03,0.00306864161,0.143554792,0.144078144,0.137216234,0,0,4.32967033,0.721611722,-0.0030686578,0.03,-0.00131336978,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,500,2,1,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00274970806,0.000843151043,0.03,0.00145732688,0.158950746,0.158730159,0.149471025,0,0,6.67399267,1.11233211,-0.00145740986,0.03,-0.000425711483,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,500,2,0.8,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00274970806,0.000843151043,0.03,0.00145732688,0.158950746,0.158730159,0.149471025,0,0,6.67399267,1.11233211,-0.00145740986,0.03,-0.000425711483,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,500,2,1,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,3000,2500,0.0017583604,0.00185506789,0.00498067083,0.00323717301,0.163739726,0.163614164,0.15702087,0,0,4.17826618,0.696377696,-0.103039534,0.100184144,-0.00133579503,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,500,2,0.8,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,3000,2500,0.0017583604,0.00185506789,0.00498067083,0.00323717301,0.163739726,0.163614164,0.15702087,0,0,4.17826618,0.696377696,-0.103039534,0.100184144,-0.00133579503,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,500,2,1,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,3000,2500,0.000844004261,0.000847685643,0.00444939319,0.0015406636,0.192607701,0.192918193,0.180062962,0,0,6.59096459,1.0984941,-0.101277233,0.100111437,-0.000426985973,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,500,2,0.8,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,3000,2500,0.000844004261,0.000847685643,0.00444939319,0.0015406636,0.192607701,0.192918193,0.180062962,0,0,6.59096459,1.0984941,-0.101277233,0.100111437,-0.000426985973,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,1000,0.5,1,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00338635512,0.00217654398,0.03,0.00371731268,0.159065589,0.158730159,0.141531298,0,0,127.641026,21.2735043,-0.003719218,0.03,-0.00212347781,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,1000,0.5,0.8,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00338635512,0.00217654398,0.03,0.00371731268,0.159065589,0.158730159,0.141531298,0,0,127.641026,21.2735043,-0.003719218,0.03,-0.00212347781,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,1000,0.5,1,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00262364591,0.00148536729,0.03,0.00282565329,0.19021982,0.188034188,0.16353883,0,0,145.130647,24.1884412,-0.00282630891,0.03,-0.000136805832,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,1000,0.5,0.8,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00262364591,0.00148536729,0.03,0.00282565329,0.19021982,0.188034188,0.16353883,0,0,145.130647,24.1884412,-0.00282630891,0.03,-0.000136805832,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,1000,0.5,1,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,6000,5000,0.00201742316,0.00219395339,0.00401998135,0.00401998135,0.163757533,0.163614164,0.144888156,0,0,128.01221,21.3353683,-0.103145198,0.100097404,-0.00204091308,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,1000,0.5,0.8,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,6000,5000,0.00201742316,0.00219395339,0.00401998135,0.00401998135,0.163757533,0.163614164,0.144888156,0,0,128.01221,21.3353683,-0.103145198,0.100097404,-0.00204091308,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,1000,0.5,1,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,6000,5000,0.00138093716,0.00149222161,0.00293622995,0.00293622995,0.192608654,0.192918193,0.165468542,0,0,145.648352,24.2747253,-0.102363398,0.100389475,-0.00143535591,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,1000,0.5,0.8,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,6000,5000,0.00138093716,0.00149222161,0.00293622995,0.00293622995,0.192608654,0.192918193,0.165468542,0,0,145.648352,24.2747253,-0.102363398,0.100389475,-0.00143535591,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,1000,1,1,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00328074353,0.00184267955,0.03,0.00305572225,0.143562973,0.144078144,0.132600292,0,0,6.85470085,1.14245014,-0.00305575533,0.03,-0.0013237721,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,1000,1,0.8,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00328074353,0.00184267955,0.03,0.00305572225,0.143562973,0.144078144,0.132600292,0,0,6.85470085,1.14245014,-0.00305575533,0.03,-0.0013237721,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,1000,1,1,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00250090849,0.000843656132,0.03,0.00148303089,0.158970475,0.158730159,0.144854381,0,0,11.4603175,1.91005291,-0.00148303089,0.03,-0.000408861828,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,1000,1,0.8,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00250090849,0.000843656132,0.03,0.00148303089,0.158970475,0.158730159,0.144854381,0,0,11.4603175,1.91005291,-0.00148303089,0.03,-0.000408861828,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,1000,1,1,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,6000,5000,0.00170273067,0.00184483579,0.00320594548,0.00320594548,0.163757533,0.163614164,0.151439384,0,0,6.85470085,1.14245014,-0.102628979,0.0998323435,-0.00124856961,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,1000,1,0.8,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,6000,5000,0.00170273067,0.00184483579,0.00320594548,0.00320594548,0.163757533,0.163614164,0.151439384,0,0,6.85470085,1.14245014,-0.102628979,0.0998323435,-0.00124856961,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,1000,1,1,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,6000,5000,0.000788831423,0.000844377018,0.00272335602,0.00156135853,0.192608654,0.192918193,0.17250361,0,0,11.6996337,1.94993895,-0.101133692,0.0999376713,-0.000390715116,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,1000,1,0.8,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,6000,5000,0.000788831423,0.000844377018,0.00272335602,0.00156135853,0.192608654,0.192918193,0.17250361,0,0,11.6996337,1.94993895,-0.101133692,0.0999376713,-0.000390715116,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,1000,2,1,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00341166455,0.00184897638,0.03,0.00307639402,0.143580958,0.144078144,0.13643375,0,0,4.52991453,0.754985755,-0.0030763952,0.03,-0.00131532966,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,1000,2,0.8,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00341166455,0.00184897638,0.03,0.00307639402,0.143580958,0.144078144,0.13643375,0,0,4.52991453,0.754985755,-0.0030763952,0.03,-0.00131532966,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,1000,2,1,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.0027393063,0.00084312542,0.03,0.0014520119,0.158987448,0.158730159,0.149471025,0,0,6.80586081,1.13431013,-0.00145210334,0.03,-0.000429485598,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,1000,2,0.8,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.0027393063,0.00084312542,0.03,0.0014520119,0.158987448,0.158730159,0.149471025,0,0,6.80586081,1.13431013,-0.00145210334,0.03,-0.000429485598,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,1000,2,1,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,6000,5000,0.00176166473,0.00185737954,0.00499192189,0.00324688727,0.163791686,0.163614164,0.15702087,0,0,4.32478632,0.720797721,-0.103055208,0.100203751,-0.00133568568,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,1000,2,0.8,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,6000,5000,0.00176166473,0.00185737954,0.00499192189,0.00324688727,0.163791686,0.163614164,0.15702087,0,0,4.32478632,0.720797721,-0.103055208,0.100203751,-0.00133568568,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,1000,2,1,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,6000,5000,0.000845268047,0.000847700739,0.00445978254,0.00153505996,0.192710757,0.192918193,0.179698022,0,0,6.77655678,1.12942613,-0.101290443,0.100093468,-0.000421245492,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,1000,2,0.8,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,6000,5000,0.000845268047,0.000847700739,0.00445978254,0.00153505996,0.192710757,0.192918193,0.179698022,0,0,6.77655678,1.12942613,-0.101290443,0.100093468,-0.000421245492,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,2000,0.5,1,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00330949469,0.00203940695,0.03,0.00366972554,0.158468649,0.158730159,0.137741381,0,0,128.647131,21.4411884,-0.00366990706,0.03,-0.00113694705,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,2000,0.5,0.8,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00330949469,0.00203940695,0.03,0.00366972554,0.158468649,0.158730159,0.137741381,0,0,128.647131,21.4411884,-0.00366990706,0.03,-0.00113694705,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,2000,0.5,1,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00253728379,0.00131019934,0.03,0.00239522817,0.189426035,0.188034188,0.161973489,0,0,149.369963,24.8949939,-0.00239563852,0.03,-0.00126037822,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,2000,0.5,0.8,0.00608000833333,0.00304000416667,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00253728379,0.00131019934,0.03,0.00239522817,0.189426035,0.188034188,0.161973489,0,0,149.369963,24.8949939,-0.00239563852,0.03,-0.00126037822,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,2000,0.5,1,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,12000,10000,0.00192109507,0.00209045554,0.00398600952,0.00398600952,0.16377154,0.163614164,0.144888156,0,0,129.194139,21.5323565,-0.103043928,0.100066412,-0.00115935636,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,2000,0.5,0.8,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,12000,10000,0.00192109507,0.00209045554,0.00398600952,0.00398600952,0.16377154,0.163614164,0.144888156,0,0,129.194139,21.5323565,-0.103043928,0.100066412,-0.00115935636,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,2000,0.5,1,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,12000,10000,0.0012213621,0.00131873947,0.00253600994,0.00253600994,0.192654818,0.192918193,0.164715986,0,0,148.832723,24.8054538,-0.101974521,0.100308652,-0.0012353493,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,2000,0.5,0.8,0.00608000833333,0.00304000416667,0.054123569441,0.998778998779,PASS,OK,12000,10000,0.0012213621,0.00131873947,0.00253600994,0.00253600994,0.192654818,0.192918193,0.164715986,0,0,148.832723,24.8054538,-0.101974521,0.100308652,-0.0012353493,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,2000,1,1,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00327704312,0.00184186818,0.03,0.00304901641,0.143577516,0.144078144,0.131835428,0,0,6.67887668,1.11314611,-0.00304902548,0.03,-0.00131633257,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,2000,1,0.8,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00327704312,0.00184186818,0.03,0.00304901641,0.143577516,0.144078144,0.131835428,0,0,6.67887668,1.11314611,-0.00304902548,0.03,-0.00131633257,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,2000,1,1,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00249554376,0.000842440717,0.03,0.00147754442,0.158987626,0.158730159,0.144109394,0,0,10.7374847,1.78958079,-0.00147754448,0.03,-0.000400256202,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,2000,1,0.8,0.00608000833333,0.00608000833333,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00249554376,0.000842440717,0.03,0.00147754442,0.158987626,0.158730159,0.144109394,0,0,10.7374847,1.78958079,-0.00147754448,0.03,-0.000400256202,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,2000,1,1,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,12000,10000,0.00170299554,0.00184495385,0.00319565828,0.00319565828,0.163798049,0.163614164,0.151606684,0,0,6.9035409,1.15059015,-0.102632199,0.0998392103,-0.00125453404,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,2000,1,0.8,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,12000,10000,0.00170299554,0.00184495385,0.00319565828,0.00319565828,0.163798049,0.163614164,0.151606684,0,0,6.9035409,1.15059015,-0.102632199,0.0998392103,-0.00125453404,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,2000,1,1,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,12000,10000,0.000788019077,0.00084316027,0.00272605386,0.00154992221,0.192709073,0.192918193,0.17250361,0,0,10.957265,1.82621083,-0.101122422,0.0999164251,-0.00038498072,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,2000,1,0.8,0.00608000833333,0.00608000833333,0.0567733509171,0.998778998779,PASS,OK,12000,10000,0.000788019077,0.00084316027,0.00272605386,0.00154992221,0.192709073,0.192918193,0.17250361,0,0,10.957265,1.82621083,-0.101122422,0.0999164251,-0.00038498072,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,2000,2,1,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00340715477,0.00184767705,0.03,0.00307570887,0.143594041,0.144078144,0.136130766,0,0,4.62759463,0.771265771,-0.00307570971,0.03,-0.0013141757,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,hold,2000,2,0.8,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00340715477,0.00184767705,0.03,0.00307570887,0.143594041,0.144078144,0.136130766,0,0,4.62759463,0.771265771,-0.00307570971,0.03,-0.0013141757,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,2000,2,1,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00273443916,0.000843686093,0.03,0.00145585145,0.159006,0.158730159,0.148958338,0,0,6.84493284,1.14082214,-0.00145586919,0.03,-0.0004224054,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,hold,2000,2,0.8,0.00608000833333,0.0121600166667,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00273443916,0.000843686093,0.03,0.00145585145,0.159006,0.158730159,0.148958338,0,0,6.84493284,1.14082214,-0.00145586919,0.03,-0.0004224054,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,2000,2,1,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,12000,10000,0.00176180681,0.00185645922,0.00499928887,0.00323669865,0.163821369,0.163614164,0.156477388,0,0,4.41269841,0.735449735,-0.103047043,0.100198179,-0.00134290445,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,linear,sine,2000,2,0.8,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,12000,10000,0.00176180681,0.00185645922,0.00499928887,0.00323669865,0.163821369,0.163614164,0.156477388,0,0,4.41269841,0.735449735,-0.103047043,0.100198179,-0.00134290445,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,2000,2,1,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,12000,10000,0.00084581667,0.000847585021,0.00445991626,0.00153097286,0.192769334,0.192918193,0.179865321,0,0,6.85470085,1.14245014,-0.101281373,0.100103109,-0.000423161319,-0.5,0.5,0,0
rmoss_rmua19,yaw,DM4310,regularized_terminal,sine,2000,2,0.8,0.00608000833333,0.0121600166667,0.0621132651254,0.998778998779,PASS,OK,12000,10000,0.00084581667,0.000847585021,0.00445991626,0.00153097286,0.192769334,0.192918193,0.179865321,0,0,6.85470085,1.14245014,-0.101281373,0.100103109,-0.000423161319,-0.5,0.5,0,0
rmoss_rmua19,pitch,GM6020,linear,hold,500,0.5,1,0.004898175,0.0024490875,0.220725,0.999970092773,PASS,OK,3000,2500,0.0041227865,0.00302336225,0.0313955802,0.00508912797,0.352816641,0.352770996,0.341425971,0,0,94.9000111,15.8166685,-0.00508922903,0.0314048224,-0.00277294896,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,GM6020,linear,hold,500,0.5,0.8,0.004898175,0.0024490875,0.220725,0.999970092773,PASS,OK,3000,2500,0.00468688731,0.00281964952,0.0320710181,0.00490101256,0.311715186,0.311659607,0.304303836,0,0,91.1788198,15.19647,-0.000989627774,0.0320712673,0.0033817882,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,GM6020,regularized_terminal,hold,500,0.5,1,0.004898175,0.0024490875,0.220725,0.999970092773,PASS,OK,3000,2500,0.0031411598,0.001990537,0.0312743066,0.00367506147,0.368058264,0.368102966,0.35411011,0,0,108.510187,18.0850312,-0.00367528766,0.0312746168,-0.000465773547,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,GM6020,regularized_terminal,hold,500,0.5,0.8,0.004898175,0.0024490875,0.220725,0.999970092773,PASS,OK,3000,2500,0.00350388326,0.00192792562,0.0317905618,0.00356578145,0.327381909,0.327398621,0.317688013,0,0,106.069691,17.6782818,-0.00123969466,0.0317986593,0.00300425731,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,GM6020,linear,sine,500,0.5,1,0.004898175,0.0024490875,0.224396727739,0.999970092773,PASS,OK,3000,2500,0.00278920882,0.00304255193,0.00538492174,0.00538492174,0.337748855,0.337710388,0.327717703,0,0,94.7480482,15.7913414,-0.104287119,0.100152625,-0.00293072212,-0.785,0.5652,0,-0.220725
